E (eV),sigma (barns)
1e-06,3666.2094589630733
1.066733937734857e-06,3549.7061184374925
1.137921293915314e-06,3436.9049745554876
1.213859262690629e-06,3327.6883803901414
1.2948648711459048e-06,3221.9424275516308
1.3812763028320094e-06,3119.5568273854437
1.4734543096198343e-06,3020.4247959459253
1.5717837177731643e-06,2924.4429426249912
1.676675034527701e-06,2831.5111623200423
1.7885661618834618e-06,2741.532531028456
1.9079242247652652e-06,2654.413204759874
2.0352475211835757e-06,2570.062321660791
2.171067602537267e-06,2488.391907249415
2.3159514927431547e-06,2409.3167826619124
2.4705040554568255e-06,2332.7544758143795
2.635370519267393e-06,2258.6251353878624
2.811239171408467e-06,2186.8514475467537
2.998844231231031e-06,2117.3585553036396
3.198968915434538e-06,2050.0739804465716
3.4124487078528897e-06,1984.9275479472788
3.6401748474461376e-06,1921.8513127715305
3.883098049059609e-06,1860.7794890152588
4.142232472483898e-06,1801.6483812926024
4.418659956385941e-06,1744.3963183042358
4.713534534786907e-06,1688.9635885167638
5.028087254942475e-06,1635.292377886063
5.363631316739246e-06,1583.326709559616
5.721567555063252e-06,1533.0123854949882
6.1033902880286215e-06,1484.2969299334898
6.510693555481454e-06,1437.1295346701475
6.945177773823689e-06,1391.461006062836
7.408656834939568e-06,1347.2437137253532
7.903065678861349e-06,1304.4315408508962
8.430468371788967e-06,1262.9798361141345
8.993066723187632e-06,1222.845367101725
9.59320947793825e-06,1183.9862752227032
1.0233402121916423e-05,1146.362032051693
1.0916317341936148e-05,1109.9333970594378
1.1644806183726854e-05,1074.6638567117648
1.2421909954526187e-05,1040.5168870764658
1.3250872919979539e-05,1007.4581191505561
1.4135155848353956e-05,975.4490140405748
1.507845045861051e-05,944.4564584076593
1.6084694832653552e-05,914.4479103919012
1.7158089856100067e-05,885.3954612731487
1.830311675620613e-05,857.2668579108716
1.952455581016861e-05,830.0320713957824
2.0827506301905144e-05,803.6634615999416
2.2217407810628824e-05,778.133349461551
2.3700062920093303e-05,753.415966396766
2.5281661443315004e-05,729.4843368367533
2.6968806263906926e-05,706.3133470227814
2.876854090190597e-05,683.8793121676101
3.068837891917639e-05,662.1592555332984
3.273633528715248e-05,641.1299807976179
3.492095984787272e-05,620.7699666286273
3.7251373008002096e-05,601.0573317997276
3.973730381485612e-05,581.9714129154135
4.238913057338783e-05,563.4936907300278
4.521792417370702e-05,545.6039187943513
4.8235494310014675e-05,528.2830914239163
5.1454438783909244e-05,511.51356382950485
5.488819609789677e-05,495.2775444131262
5.855110155867244e-05,479.5578939490139
6.245844712439617e-05,464.33954174900606
6.66265452458115e-05,449.6053870464767
7.107279696773412e-05,435.3399156930201
7.581576457522117e-05,421.52964423636894
8.087524908770458e-05,408.158813309781
8.62723729246145e-05,395.2135050300567
9.20296680876041e-05,382.6806940272189
9.817117022752184e-05,370.54682363767006
0.00010472251898884355,358.79943367421174
0.00011171106505048242,347.4277298895011
0.00011916598430985587,336.41812026982427
0.0001271183996869029,325.759407236007
0.00013560151105656334,315.4413087989432
0.0001446507338521647,305.4515360772631
0.00015430384691835647,295.780034548205
0.00016460115023085513,286.41722195616717
0.00017558563314144687,277.35295241971437
0.00018730315385064364,268.57892261170696
0.00019980263085725506,260.08551450591114
0.00021313624718414376,251.86252453571907
0.00022735966823277175,243.90216164792827
0.0002425322741760353,236.19728708021927
0.0002587174078595924,228.73815865865046
0.00027598263924661807,221.5180978703519
0.00029440004751000336,214.52937988869874
0.0003140465219496752,207.76362570654442
0.0003350040829913133,201.2156518309371
0.0003573602246065788,194.8773465699266
0.0003812082795843888,188.74131856882818
0.0004066478091781858,182.80387106822434
0.0004337850187558989,177.0567704328381
0.0004627332011878693,171.49299001166233
0.0004936132098237916,166.10911865796828
0.0005265539630332755,160.89898484662396
0.0005616929824163809,155.85571122879045
0.0005991769669310619,150.97649704694197
0.0006391624053344006,146.2542698762872
0.0006818162294944479,141.6830927043288
0.0007273165113001462,137.2614137438409
0.0007758532060787836,132.98246810565507
0.0008276289456246352,128.84085219613138
0.000882859884149515,124.83601296714319
0.0009417766006869519,120.96047226891714
0.0010046250617173414,117.2095146496145
0.0010716676480328634,113.58401762063023
0.0011431842501291502,110.0750938543126
0.0012194734366967382,106.67901089058017
0.001300853701090572,103.39832644767057
0.0013876647909813085,100.22346905584457
0.0014802691267395086,97.15149206852895
0.0015790533144741758,94.18410412512469
0.0016844297600423152,91.3129013162347
0.0017968383907677212,88.53576863418904
0.001916748492056815,85.85442594300882
0.0020446606665791177,83.25924794829179
0.00218110892419152,80.75214611768504
0.002326662911331458,78.32977276786663
0.002481930289186255,75.98525092500763
0.0026475592705670664,73.72535868548952
0.002824241326078436,71.53893505334185
0.0030127140708811643,69.42662746587825
0.0032137643441002787,67.38912529157024
0.0034282314937339707,65.41753287040265
0.003657010880777493,63.518106526996604
0.0039010576171909935,61.68300062905918
0.004161390553316707,59.90927198504073
0.004439096531392171,58.202874898666444
0.004735334922917116,56.552190595194126
0.005051342468816766,54.96233452905617
0.005388438442608223,53.42989980869503
0.005748030158125357,51.94745976480526
0.006131618844795775,50.52655246411772
0.00654080591499826,49.15283503893962
0.006977299649665538,47.82946281839909
0.007442922330043758,46.558565232708055
0.007939617845382283,45.32975035122785
0.008469459808314586,44.153074344890115
0.009034660211810534,43.01893165869648
0.009637578663841089,41.92541304314565
0.010280732238308648,40.88163171413252
0.010966805983368697,39.87068842540659
0.011698664131013082,38.90738896296261
0.012479362054713113,37.978541695193805
0.013312159025043077,37.087687465704775
0.014200531816536818,36.236478562544455
0.015148189222583474,35.41369318665408
0.016159087538959192,34.63597720534833
0.0172374470806362,33.883108512766185
0.018387769800823267,33.16986335506531
0.019614858085794294,32.4827330761284
0.020923834803969792,31.82918277003103
0.022320164692952345,31.204706923860666
0.023809677173803584,30.607080125434535
0.02539859068780724,30.03583867555292
0.027093538657320542,29.501749088485028
0.028901597179095115,28.98065690482348
0.03083031456568277,28.497049183555976
0.0328877428582551,28.026596453324824
0.035082471442397886,27.59083944154652
0.037423662907219844,27.164973108362762
0.03992109129748053,26.774542439672803
0.04258518291843415,26.39088150416548
0.04542705986374043,26.043033642653768
0.048458586448165,25.699770627417053
0.051692418738916036,25.388425080254013
0.05514205739240302,25.084979735864454
0.058821904016999556,24.80347366248512
0.06274732129711574,24.53770312822436
0.06693469712958668,24.280927727285743
0.07140151304013403,24.05047141908014
0.07616641716552892,23.822202428862873
0.08124930210614048,23.616601091629885
0.08667138797389225,23.421029273422352
0.0924553109823358,23.2270803096044
0.09862521794868784,23.0622552227278
0.10520686710236228,22.898599775293675
0.11222773562085071,22.737981755843624
0.1197171343418968,22.602222365748997
0.12770633013086446,22.46727354064633
0.1362286764141647,22.3331304409764
0.14531975242368955,22.221529135050975
0.1550175117335769,22.11216534624807
0.16536244070941822,22.00333979395573
0.17639772753140454,21.904868117753967
0.18816944249705556,21.81840134848213
0.20072673035625682,21.732275896133448
0.21412201548157317,21.646490413401423
0.22841122073038256,21.571656636468155
0.2436540009125466,21.505575479289117
0.2599139918382933,21.4396967506675
0.2772590759860481,21.374019830497325
0.2957616658993257,21.310387241776233
0.31549900649580886,21.261903730267868
0.33655349755070946,21.21353052416416
0.35901303770070686,21.16526737250801
0.3829713914046285,21.117114024913228
0.40852858039285656,21.06907023156332
0.435791301239703,21.03408666700436
0.4648733708020257,21.000522755729136
0.49589620138372115,20.967012402098614
0.5289893076098157,20.933555520651307
0.5642908471262542,20.900152026062106
0.6019481973827274,20.866801833142077
0.6421185709064758,20.842001908909744
0.6849696716357454,20.820470916209587
0.7306803950529507,20.798962166269447
0.779441575040495,20.77747563611126
0.8314567805772064,20.756011302780713
0.8869431656014705,20.73456914334719
0.9461323755890779,20.713149134903784
1.0092715146305717,20.691988470928763
1.0766241770454934,20.6798504178136
1.148471547840289,20.667719484958226
1.2251135766041177,20.655595668185846
1.3068702297433477,20.643478963322117
1.3940828262825786,20.631369366195162
1.4871154628089538,20.619266872635528
1.5863565335085896,20.60717147847622
1.692220351641039,20.59508317955268
1.8051488792211101,20.583001971702803
1.9256135721291987,20.570927850766903
2.0541173483530644,20.563677918390066
2.1911966875781475,20.558263989633474
2.337423870891817,20.55285148623594
2.4934093699518804,20.5474404078222
2.6598043955937585,20.542030754017098
2.8373036165162113,20.536622524445555
3.0266480593956953,20.531215718732607
3.2286282025367337,20.525810336503387
3.4440872759738235,20.52040637738313
3.673924781802074,20.51500384099717
3.919100249433402,20.509602726970915
4.180637241455762,20.504203034929905
4.4596276268190955,20.498804764499763
4.7572361391878895,20.493407915306214
5.074705239490466,20.488012486975087
5.413360302965375,20.48348071047422
5.774615152359826,20.48202326820678
6.159977960380169,20.480565929639404
6.571057546036271,20.479108694764687
7.009570091165618,20.47765156357527
7.477346305177596,20.476194536063765
7.976339067929281,20.474737612222803
8.508631582640582,20.473280792044996
9.076446072885357,20.471824075522985
9.682153059967076,20.470367462649378
10.328281259410296,20.468910953416813
11.017528137883874,20.4674545478179
11.752771174629451,20.46599824584528
12.537079874409196,20.46454204749158
13.373728582124977,20.463085952749417
14.266210152607384,20.461629961611433
15.21825053264387,20.460174074070235
16.23382431612278,20.458718290118476
17.31717133723353,20.457262609748764
18.47281437099636,20.45580703295375
19.705578015018006,20.454351559726042
21.020608831301583,20.45289619005829
22.42339683219845,20.45144092394311
23.91979840020242,20.449985761373142
25.516060737271864,20.448530702341028
27.218847945751797,20.44707574683938
29.035268849778138,20.445620894860856
30.972906673314068,20.444166146398064
33.03985069871862,20.44271150144366
35.24473003801588,20.441256959990266
37.59674965785467,20.43980252203053
40.10572880855496,20.43834818755707
42.782142017676215,20.436893956562546
45.637162819247635,20.424090752811914
48.68271040122284,20.408422918896484
51.93149936590212,20.392767104170677
55.397092811064006,20.37712329941427
59.09395895340977,20.36149149541411
63.03753153071282,20.345871682964116
67.24427423484249,20.33026385286528
71.73174944465613,20.314667995925614
76.51869154570818,20.299084102960226
81.62508514287236,20.28351216479124
87.07224849239923,20.26795217224784
92.88292250172499,20.252404116166225
99.08136566858666,20.236867987389648
105.69345535579873,20.221343776768364
112.74679582449473,20.205831475159655
120.27083347685145,20.190331073427828
128.29697978941476,20.174842562444187
136.85874245025204,20.159365933087024
145.99186524739773,20.143901176241656
155.73447729261352,20.128448282800377
166.12725220342963,20.113007243662476
177.21357790803586,20.097578049734217
189.03973778192233,20.08216069192884
201.65510387247443,20.066755161166558
215.11234301821673,20.051361448374546
229.4676367231941,20.035979544486956
244.78091570444403,20.020609440444858
261.11611009174624,20.005251127196306
278.54141632417634,19.989904595696284
297.1295818577334,19.974569836906714
316.95820887261215,19.959246841796457
338.1100782480682,19.9439356013413
360.6734951574032,19.928636106523943
384.74265772584977,19.91334834833402
410.41805029047094,19.898072317768065
437.80686290381755,19.88280800582953
467.02343883273306,19.86755540352875
498.1897519205165,19.852314501882972
531.4359158053252,19.837085291916328
566.9007271207433,19.82186776465984
604.7322449462655,19.8066619111514
645.0884089267686,19.79146772243579
688.137698641567,19.776285189564653
734.0598369757226,19.761114303596493
783.0465404301183,19.74595505559669
835.3023195026788,19.730807436637445
891.0453324821503,19.71567143779784
950.5082962189512,19.700547050163788
1013.9394576752939,19.68543426482804
1081.6036303107094,19.670333072890184
1153.783299629662,19.65524346545663
1230.7798025066634,19.640165433640615
1312.9145852124652,19.625098968562188
1400.5305453932226,19.61004406134822
1493.9934636052562,19.595000703132385
1593.693530381776,19.57996888505514
1700.0469752067147,19.564948598263765
1813.4978041964953,19.54993983391232
1934.5196537440481,19.534942583161648
2063.6177678638564,19.519956837179382
2201.3311074930325,19.50498258713992
2348.2346005542813,19.490019824224436
2504.9415421745025,19.475068539620867
2672.106155079438,19.460128724523916
2850.4263208534317,19.44520037013504
3040.6464934670685,19.430283467662427
3243.560807235818,19.41537800832103
3460.016392185109,19.40048398333254
3690.9169106627824,19.385601383925366
3937.226329963475,19.37073020133467
4199.9729467153065,19.355870426802316
4480.253679829499,19.3410220515769
4779.238649935595,19.326185066913727
5098.17606442043,19.311359464074805
5438.39742846479,19.296545234328864
5801.323103833379,19.2817423689513
6188.468238624396,19.266950859224227
6601.449092734883,19.252170696436444
7041.989785449296,19.237401871883424
7511.929493320953,19.222644376867322
8013.230128396886,19.207898202696967
8547.984528840423,19.19316334068785
9118.425196146562,19.178439782162133
9726.933615426178,19.163727518448635
10376.05019766914,19.148575658436148
11068.48488549412,19.04397026409049
11807.128466661916,18.939936311126235
12595.064642583564,18.83647067785684
13435.582902208263,18.733570259648996
14332.192255035769,18.63123196882947
15288.635880587295,18.52945273459247
16308.906755493343,18.42822950290749
17397.26432343799,18.32755923642766
18558.252277555188,18.22743891439863
19796.717529513367,18.124264460970597
21117.83044448242,17.96829717907959
22527.106426459828,17.813672064374042
24030.428944069645,17.66037756691395
25634.07409296515,17.508402236151582
27344.736797375856,17.357734720076223
29169.55876018793,17.208363764366254
31116.15827824363,17.04134307844913
33192.66204733196,16.852954292324092
35407.7390896527,16.666648108173238
37770.63694539372,16.482401503230307
40291.220279513436,16.273061481604504
42980.01206490798,16.05803543411294
45848.23751389106,15.84585065906124
48907.8709413959,15.62392975866627
52171.68575554354,15.386630377837804
55653.3077842764,15.1529351476303
59367.27216069126,14.91170950087907
63329.084004551274,14.659487507604222
67555.2831533164,14.409954371872269
72063.5132129306,14.137719666810622
76872.5952166372,13.87062805469206
82002.6061993413,13.607049693218423
87474.96301554433,13.3236565781624
93312.5117507824,13.046165672583975
99539.62309984244,12.766066715859878
106182.29410993824,12.476528422624716
113268.25671361538,12.193170692365278
120827.09350447785,11.897236877030087
128890.36123908915,11.608485510400696
137491.72258064203,11.319260069978055
146667.08663439716,11.033594905227492
156454.7588616096,10.738992269125946
166895.60099780266,10.448980042293401
178033.2016430112,10.16025732632657
189914.05823619355,9.87463510817489
202587.77117350211,9.592384471729144
216107.25088083764,9.311626049217393
230528.93870517108,9.035786957186755
245913.04254680415,8.764636560752145
262323.78821631236,8.49655219274076
279829.68756551214,8.233508138997193
298503.82451187295,7.975615338909279
318424.1601504656,7.722551590889379
339673.85822722025,7.476134453763395
362341.63233231497,7.236066780312248
386522.11626312695,7.001381041808753
412316.25910297484,6.773667498724877
439831.74666502286,6.552263581173895
469183.45106078085,6.335632396141724
500493.91027009534,6.125581464982926
533893.8397147361,5.92285369048182
569522.6779712819,5.7262627510244775
607529.1689016077,5.53503740514051
648071.9826311984,5.350134407729528
691320.3779678128,5.170861912263253
737454.9090259562,4.997239388257837
786668.1790071573,4.829181048872919
839165.6442830161,4.666282918836545
895166.472137832,4.508761309484535
954904.4557518078,4.355856738869105
1018628.9902446886,4.208065423074305
1086606.1138545957,4.066166705336794
1159119.6185988856,3.9280514320631807
1236472.2350537176,3.7938631548180064
1318986.8961986692,3.6639584993259735
1407008.0856026865,3.5375073996518496
1500903.2755797335,3.414780121646113
1601064.4613183178,3.29542400079741
1707909.7973894302,3.179324951848974
1821885.3434651652,3.0666210052701537
1943466.9265360222,2.9562258340004965
2073162.1274012353,2.8492908337294116
2211512.399725489,2.746029785851697
2359095.3305086386,2.6443121558582656
2516527.051405389,2.5451540497734277
2684464.8109619655,2.4485013916911598
2863609.7185081216,2.3544120074441737
3054709.6711599682,2.262151010172007
3258562.47615323,2.1720985312674346
3476019.181541974,2.0839761582028222
3707987.6291681724,1.9979818179319102
3955436.2447347096,1.9143124879416984
4219398.080805024,1.8323958673656173
4500975.129608051,1.7527940425985138
4801342.923653445,1.6754301489603605
5121755.443364241,1.6002139349205233
5463550.352214887,1.526665218868288
5828154.58123084,1.4549836909600533
6217090.286163833,1.3854038062120135
6631981.2022126615,1.3178984992584613
7074559.422819879,1.2525980148073805
7546672.630843902,1.1891443828535577
8050291.812295972,1.1278126134246582
8587519.48484518,1.068582518518669
9160598.475443728,1.0114187846191276
9771921.283717997,0.9561972387805218
10424040.07021558,0.9032636590798646
11119677.311206978,0.8524047898877591
11861737.164524792,0.8036021506318225
12653317.593889454,0.7568397235797085
13497723.302339418,0.7119565676172477
14398479.528760096,0.6698894719338248
15359346.765108954,0.6290306851991937
16384336.455779847,0.5901965401396845
17477727.744646844,0.5532983721237381
18644085.339704853,0.5181597153928743
19888278.56988812,0.48474317357116115
21215501.71362448,0.45229865973910954
22631295.683995295,0.4220257009390606
24141571.16103023,0.3937789520664036
25752633.267711986,0.3674227961602417
27471207.892708145,0.3428306932856198
29304469.769721385,0.31988457299595624
31260072.430687036,0.29847426745876193
33346180.157863695,0.2784969825230377
35571502.06821382,0.25985680418883694
37945328.472369425,0.2424642381094702
40477569.65997331,0.22623577991548155
43178797.27332021,0.2110935142973866
46060288.442024074,0.19696474092235958
49134072.862963565,0.1837816253888227
52412983.02206062,0.17148087354310418
55910707.76755305,0.16000342759453307
59641849.4584246,0.1492941825699522
63621984.92657495,0.1393017217463139
67867730.50723287,0.12997806979113397
72396811.40910877,0.12127846242557924
77228135.71388659,0.11316113150432343
82381873.31399602,0.10558710448029217
87879540.11821328,0.09852001729150395
93744087.87662981,0.09192593977165017
100000000.0,0.08577321274617486
